WSxM file copyright WSxM solutions
WSxM ASCII Matrix file
X Amplitude: 208.984 nm
Y Amplitude: 263.672 nm
Z Amplitude: 3.23989 nm
0.0599646	0.0442761	0.0450561	0.0732908	0.172925	0.294522	0.366669	0.372887	0.307683	0.269934	0.276119	0.287786	0.250004	0.234183	0.26779	0.317865	0.302012	0.341079	0.396614	0.364248	0.315392	0.304977	0.31103	0.273126	0.279157	0.290671	0.291187	0.297185	0.275706	0.270696	0.287647	0.260642	0.299544	0.332942	0.300411	0.273362	0.279261	0.279656	0.28004	0.307878	0.32472	0.330564	0.32541	0.347712	0.342537	0.331857	0.321167	0.315958	0.305246	0.311002	0.300267	0.333467	0.328204	0.317436	0.334124	0.339814	0.350986	0.362147	0.340338	0.37345	0.406551	0.406681	0.395815	0.439869	0.423487	0.352163	0.324773	0.330331	0.352358	0.357894	0.390884	0.533727	0.610641	0.577681	0.533723	0.5337	0.451269	0.451223	0.566523	0.522511	0.434542	0.390508	0.505764	0.626502	0.598914	0.598781	0.538212	0.455659	0.406055	0.394891	0.38921	0.383517	0.3888	0.410551	0.432292	0.432048	0.448274	0.453502	0.442239	0.458431	0.463626	0.435851	0.430038	0.435199	0.445843	0.483942	0.631893	0.724901	0.658597	0.559323	0.476518	0.454126	0.448202	0.458747	0.546185	0.59516	0.523275	0.495324	0.478348	0.505307	0.532254	0.498766	0.569636	0.73388	0.667399	0.573443	0.528913	0.539304	0.538698	0.53808	0.531959	0.51484	0.552642	0.540994	0.567787	0.737392	0.786136	0.675567	0.592454	0.542288	0.601974	0.74954	0.743286	0.693077	0.604404	0.554172	0.547875	0.547059	0.568206	0.561875	0.55004	0.587633	0.597749	0.585881	0.584989	0.606058	0.59965	0.631684	0.625254	0.624307	0.639828	0.754215	0.802672	0.752243	0.66335	0.623884	0.644833	0.654783	0.664723	0.663666	0.646118	0.645039	0.660428	0.681299	0.691173	0.712022	0.765819	0.748194	0.703092	0.663473	0.67328	0.694064	0.698356	0.768556	0.882689	0.947374	0.979088	0.994312	0.976566	0.969796	0.957521	0.939742	0.954911	0.964576	0.930284	0.950913	1.07041	1.12397	1.21598	1.37389	1.41644	1.65673	1.86405	1.65937	1.59201	1.64549	1.75389	1.81833	1.88825	2.02958	2.03356	1.9881	1.97558	2.01249
0.0482358	0.0213777	0	0.0939658	0.325248	0.485106	0.496637	0.387305	0.299934	0.289454	0.202057	0.213525	0.203007	0.247408	0.242358	0.286733	0.210247	0.265584	0.364853	0.288329	0.310668	0.256092	0.316858	0.212817	0.257079	0.268369	0.312606	0.257953	0.214274	0.296924	0.209275	0.280914	0.281129	0.319784	0.287015	0.270713	0.254398	0.232578	0.271169	0.271296	0.249437	0.271512	0.304559	0.293649	0.28822	0.293764	0.271829	0.288334	0.304827	0.3268	0.326787	0.326762	0.326724	0.332167	0.343091	0.348508	0.34842	0.348319	0.39215	0.529353	0.551187	0.518076	0.512419	0.534215	0.484587	0.40748	0.346841	0.352107	0.35736	0.346121	0.433746	0.620235	0.548533	0.493298	0.553407	0.531105	0.415408	0.354629	0.535537	0.474733	0.408423	0.380553	0.506478	0.599431	0.516592	0.466698	0.422285	0.416311	0.399339	0.398833	0.403807	0.414263	0.424705	0.435135	0.418087	0.433984	0.449869	0.454755	0.498081	0.574353	0.535256	0.479666	0.46801	0.467327	0.505083	0.570293	0.63549	0.722647	0.628517	0.523388	0.484165	0.450422	0.427652	0.470788	0.502925	0.513076	0.473777	0.483903	0.515989	0.537076	0.552658	0.628651	0.6497	0.610312	0.570912	0.526005	0.503058	0.540524	0.528538	0.511047	0.526502	0.547437	0.56836	0.58927	0.604674	0.669504	0.69587	0.601373	0.550809	0.538684	0.543026	0.71215	0.782385	0.715278	0.626186	0.575533	0.568813	0.578559	0.5828	0.581535	0.60223	0.60094	0.610623	0.653253	0.640939	0.606639	0.594299	0.625892	0.624513	0.617628	0.824964	0.905944	0.827611	0.749264	0.654426	0.62	0.607534	0.584068	0.703412	0.971058	0.892624	0.665861	0.642333	0.635271	0.650169	0.676041	0.679928	0.667322	0.676676	0.680525	0.678868	0.671705	0.730447	0.871574	0.924798	0.956036	0.998248	0.996502	0.950799	0.932548	0.925271	0.923475	0.921666	0.914351	0.939983	1.08645	1.15051	1.20357	1.30605	1.35359	1.47803	1.59695	1.60051	1.58208	1.60209	1.73196	1.82885	1.90375	1.99512	1.98211	1.99106	1.96704	2.06386	2.14418
0.0175704	0.0235385	0.0349858	0.128816	0.365455	0.459257	0.432197	0.36667	0.279157	0.246561	0.235924	0.225273	0.209115	0.214915	0.226194	0.226474	0.248712	0.254456	0.260186	0.238437	0.22766	0.249828	0.244516	0.25567	0.25033	0.244977	0.245102	0.245214	0.223339	0.201449	0.245464	0.240027	0.229082	0.333479	0.43237	0.448849	0.393903	0.31697	0.272983	0.289406	0.316802	0.333197	0.322112	0.300027	0.305394	0.33272	0.365525	0.35437	0.310243	0.321033	0.320823	0.331585	0.314868	0.320109	0.330829	0.347029	0.363214	0.3684	0.379064	0.483098	0.543173	0.460412	0.476513	0.52556	0.459236	0.381912	0.354013	0.364551	0.375076	0.363614	0.37411	0.488963	0.499432	0.465941	0.476382	0.470329	0.44229	0.414236	0.391662	0.38006	0.384924	0.367801	0.405596	0.613664	0.486636	0.40354	0.397333	0.374633	0.428823	0.444547	0.432792	0.426515	0.431211	0.419414	0.391123	0.417749	0.438869	0.432508	0.43712	0.628485	0.523207	0.461859	0.449935	0.448984	0.596334	0.666766	0.616335	0.576876	0.498951	0.508902	0.507853	0.457352	0.445289	0.460678	0.514504	0.480427	0.473801	0.472654	0.498959	0.503277	0.502089	0.68216	0.691929	0.602808	0.519166	0.490442	0.494663	0.509856	0.497569	0.501747	0.489432	0.548515	0.607583	0.716075	0.709198	0.669347	0.580044	0.545659	0.538726	0.542764	0.53031	0.633197	0.774523	0.635684	0.568242	0.539238	0.559658	0.530626	0.551019	0.582383	0.597255	0.584646	0.654421	0.696716	0.662093	0.621963	0.592805	0.569127	0.567407	0.642577	0.783651	0.825834	0.77462	0.662967	0.573273	0.538496	0.542157	0.606229	0.857055	1.5583	1.4081	0.966747	0.695667	0.600354	0.59841	0.607439	0.62744	0.614468	0.612469	0.692852	0.641386	0.633852	0.72518	0.838466	0.913287	0.933162	1.03542	0.961884	0.9158	0.875194	0.86204	0.870845	0.879636	0.926865	1.06197	1.13114	1.21129	1.28044	1.31661	1.41869	1.51526	1.52941	1.56004	1.6291	1.73111	1.81662	1.92958	2.05901	2.04012	1.98275	2.01876	2.0932	2.14566	2.15415
0.0398377	0.106081	0.194282	0.24951	0.266271	0.332455	0.305242	0.250548	0.245279	0.245487	0.240188	0.212902	0.174615	0.213218	0.240819	0.312352	0.361897	0.345509	0.274176	0.252267	0.246822	0.252349	0.252368	0.24688	0.26335	0.274312	0.318218	0.318164	0.263165	0.257589	0.301437	0.323298	0.411062	0.53177	0.537108	0.520458	0.421397	0.311335	0.25619	0.272441	0.41502	0.48068	0.436463	0.392231	0.358971	0.402601	0.424243	0.401925	0.335648	0.285836	0.312913	0.323496	0.334065	0.328139	0.371638	0.376669	0.376193	0.375703	0.375198	0.391157	0.445555	0.428526	0.378525	0.416399	0.377354	0.332802	0.343167	0.337037	0.330893	0.3522	0.411945	0.438716	0.388569	0.393338	0.381614	0.386354	0.396573	0.379312	0.384008	0.421649	0.409838	0.403504	0.408143	0.40178	0.411882	0.427463	0.432044	0.442102	0.424681	0.445696	0.450218	0.416274	0.387807	0.403272	0.490133	0.587965	0.614372	0.552874	0.518827	0.462793	0.45069	0.471531	0.448412	0.419786	0.457063	0.593202	0.542559	0.491902	0.490668	0.511392	0.49365	0.492373	0.485588	0.451323	0.444509	0.492612	0.502248	0.49539	0.499504	0.503603	0.507688	0.638101	0.664129	0.569293	0.501909	0.511414	0.520904	0.513901	0.539842	0.51633	0.514776	0.612084	0.709377	0.768204	0.777578	0.699047	0.620501	0.5749	0.529284	0.500133	0.514913	0.551651	0.582881	0.581137	0.529941	0.544648	0.515395	0.519086	0.561215	0.504453	0.508101	0.610611	0.674654	0.70023	0.659875	0.614011	0.590106	0.560693	0.597183	0.677603	0.818434	0.78347	0.688066	0.609127	0.612571	0.610507	0.602935	0.606335	0.796488	1.18987	1.19872	1.04826	0.754952	0.648402	0.635221	0.638504	0.63628	0.623055	0.631788	0.62952	0.627237	0.663392	0.78193	0.851015	0.881633	0.950689	0.959305	0.918468	0.844658	0.842245	0.850803	0.859347	0.873369	0.986253	1.09912	1.21198	1.27538	1.30581	1.39115	1.48747	1.5673	1.63612	1.69943	1.75175	1.7601	1.86732	1.97452	2.10917	2.04606	2.03786	2.09556	2.13128	2.11205	2.12577
0.119051	0.256712	0.273509	0.273812	0.235648	0.241415	0.269141	0.258399	0.225671	0.181942	0.209609	0.220782	0.220954	0.237592	0.259708	0.281809	0.325869	0.314982	0.282109	0.287673	0.320688	0.30425	0.254839	0.249359	0.25485	0.381177	0.44157	0.419553	0.370054	0.315049	0.292987	0.386268	0.49052	0.501374	0.473761	0.435148	0.358068	0.302946	0.275275	0.308015	0.505534	0.560217	0.49953	0.422348	0.367125	0.410763	0.454387	0.410107	0.338346	0.326995	0.332109	0.331716	0.320321	0.314406	0.341434	0.351969	0.367982	0.356515	0.334048	0.38847	0.525274	0.436845	0.386854	0.336848	0.341759	0.363134	0.35703	0.372884	0.355764	0.377082	0.409372	0.370236	0.375031	0.379811	0.373591	0.389328	0.394065	0.398787	0.398002	0.391709	0.385401	0.357107	0.383729	0.388364	0.381999	0.392098	0.418662	0.417746	0.411323	0.443337	0.431391	0.501828	0.539291	0.543782	0.581216	0.624129	0.595617	0.539624	0.439672	0.422103	0.448464	0.447345	0.418745	0.428583	0.410941	0.415257	0.408572	0.412859	0.433611	0.443362	0.431126	0.440848	0.461542	0.471235	0.486407	0.501564	0.494734	0.498876	0.492017	0.474157	0.478256	0.487832	0.513874	0.506943	0.494504	0.48205	0.464089	0.484565	0.483054	0.508994	0.496468	0.516886	0.751522	0.722473	0.704396	0.719263	0.767074	0.622611	0.549544	0.520407	0.524215	0.538995	0.553761	0.557525	0.561275	0.559517	0.546759	0.588918	0.565144	0.563328	0.566991	0.57064	0.590753	0.632824	0.597977	0.579595	0.59965	0.586732	0.590279	0.632264	0.723672	0.694216	0.63728	0.591316	0.589283	0.609208	0.607145	0.588589	0.773265	0.93046	1.09313	1.15142	0.929548	0.641741	0.61759	0.609904	0.585723	0.627447	0.636196	0.622959	0.626187	0.700811	0.813872	0.861002	0.891637	1.03212	1.05723	0.988949	0.90417	0.852336	0.833445	0.83102	0.971402	1.18867	1.28508	1.27711	1.29109	1.38196	1.47282	1.60211	1.67646	1.71783	1.73173	1.74561	1.83638	1.91615	1.90801	1.96028	2.01254	2.08127	2.24886	2.27361	2.19947	2.14728
0.207462	0.273742	0.268598	0.252454	0.252775	0.368439	0.462117	0.325069	0.264911	0.232205	0.221459	0.221684	0.238376	0.26604	0.233266	0.216958	0.244581	0.255711	0.277814	0.305396	0.338457	0.300094	0.272704	0.278259	0.267321	0.344259	0.52006	0.498095	0.415691	0.300314	0.239856	0.327698	0.475952	0.431932	0.327473	0.272439	0.255844	0.277686	0.288529	0.387249	0.535393	0.524222	0.480079	0.375497	0.33682	0.550813	0.665917	0.500855	0.412685	0.329994	0.274755	0.318379	0.389455	0.383613	0.322826	0.32245	0.33854	0.349123	0.343213	0.386727	0.397269	0.380331	0.374367	0.340922	0.35141	0.372869	0.394316	0.388282	0.376742	0.354202	0.359114	0.364013	0.363404	0.390248	0.433557	0.504319	0.492669	0.437061	0.386932	0.386228	0.396496	0.384778	0.367553	0.388767	0.371515	0.392701	0.408381	0.435033	0.439699	0.444351	0.43251	0.623902	0.644992	0.622124	0.637694	0.614799	0.536958	0.45361	0.419687	0.413216	0.417718	0.416713	0.432174	0.436634	0.435588	0.434528	0.416975	0.432368	0.453239	0.463111	0.45649	0.449855	0.481658	0.480489	0.462826	0.500082	0.504365	0.470182	0.474438	0.484173	0.471921	0.470643	0.48583	0.490017	0.505177	0.509336	0.513483	0.523108	0.516241	0.503866	0.513451	0.512035	0.549058	0.586068	0.595597	0.709483	0.664054	0.585653	0.534703	0.533179	0.493188	0.48065	0.534015	0.537929	0.541829	0.556701	0.538601	0.520488	0.546305	0.572109	0.575927	0.568745	0.583522	0.592792	0.585569	0.589318	0.582068	0.591283	0.611471	0.60418	0.591381	0.600542	0.587716	0.58037	0.583996	0.615075	0.62966	0.622259	0.636817	0.772211	1.07239	0.817738	0.788296	0.75884	0.679933	0.63397	0.61546	0.629895	0.63333	0.614778	0.673117	0.797361	0.872152	0.886505	0.889857	0.992073	1.03934	0.943779	0.886653	0.867964	0.882222	0.973369	1.09197	1.24901	1.29617	1.28289	1.37397	1.48151	1.57806	1.68558	1.73815	1.84564	1.87621	1.89029	1.90436	1.91841	1.90498	1.89703	1.97147	2.07885	2.24115	2.2716	2.21414	2.24456
0.217704	0.256499	0.251333	0.246153	0.268424	0.384063	0.400812	0.313176	0.258485	0.214765	0.225962	0.237145	0.237326	0.242987	0.22666	0.204825	0.204948	0.232523	0.25459	0.287628	0.29868	0.276757	0.276793	0.271322	0.276821	0.27132	0.447079	0.507466	0.430511	0.320582	0.243597	0.238008	0.325789	0.314678	0.28158	0.28692	0.292245	0.303048	0.308344	0.456447	0.68144	0.483445	0.384313	0.318125	0.306854	0.43839	0.558925	0.54761	0.453883	0.360142	0.299345	0.293465	0.326023	0.342086	0.325176	0.319238	0.35723	0.422673	0.510075	0.526051	0.454122	0.382178	0.348672	0.375576	0.374999	0.385395	0.373803	0.35121	0.350575	0.349926	0.376728	0.370556	0.369863	0.402115	0.46731	0.587423	0.586671	0.509001	0.414837	0.370097	0.380274	0.406915	0.406076	0.388743	0.393369	0.397979	0.386096	0.429129	0.461162	0.438248	0.409827	0.573652	0.611119	0.615613	0.636572	0.575119	0.469706	0.41921	0.429124	0.433531	0.41595	0.376382	0.42469	0.451011	0.455345	0.465157	0.463968	0.484737	0.478026	0.465808	0.453574	0.457806	0.483995	0.493691	0.492386	0.513038	0.489731	0.438944	0.476032	0.496626	0.500727	0.48284	0.486911	0.490968	0.505996	0.510023	0.50305	0.490569	0.511032	0.542467	0.518956	0.528389	0.620205	0.646088	0.611532	0.582455	0.553363	0.546229	0.55556	0.548397	0.52474	0.534028	0.548794	0.5196	0.534337	0.549059	0.547287	0.496062	0.538206	0.585829	0.589492	0.587647	0.585788	0.578421	0.593012	0.624068	0.600177	0.603738	0.607285	0.610816	0.60884	0.612343	0.582872	0.591839	0.61727	0.598742	0.629637	0.638546	0.652933	0.749702	0.791526	0.833334	0.853156	0.774087	0.667537	0.62689	0.635667	0.655416	0.642191	0.67839	0.774999	0.844128	0.87479	0.861493	0.853674	0.878799	0.898417	0.868581	0.855211	0.91873	1.05365	1.07319	1.17512	1.27154	1.28554	1.31052	1.41789	1.51425	1.64905	1.71791	1.74831	1.8611	1.92992	1.94379	1.93568	1.92756	1.90843	1.95521	2.02944	2.08717	2.13391	2.27401	2.3317	2.31796
0.258868	0.253677	0.264951	0.265222	0.259986	0.276706	0.304397	0.233196	0.227898	0.239064	0.244721	0.21191	0.190071	0.22864	0.250715	0.250802	0.245381	0.25093	0.26745	0.300434	0.305937	0.289452	0.261966	0.261929	0.28385	0.300263	0.344125	0.404452	0.338421	0.283361	0.283216	0.277564	0.299361	0.282692	0.293472	0.298744	0.309494	0.303749	0.276016	0.303199	0.42375	0.417943	0.324231	0.290927	0.285075	0.323151	0.471076	0.525601	0.492221	0.464319	0.381469	0.359029	0.33108	0.281144	0.286123	0.335032	0.367447	0.432804	0.580544	0.585446	0.485964	0.397452	0.363856	0.37419	0.384508	0.378332	0.383126	0.36044	0.381683	0.397418	0.369192	0.35743	0.389598	0.416257	0.437408	0.601365	0.649951	0.544713	0.450446	0.405602	0.371729	0.398265	0.419292	0.407346	0.422849	0.432844	0.481276	0.535186	0.539641	0.467177	0.416671	0.410094	0.639707	0.704511	0.659436	0.553921	0.46487	0.447214	0.440529	0.461295	0.460073	0.431369	0.424623	0.428848	0.43855	0.47021	0.490868	0.478552	0.477206	0.459366	0.474469	0.489557	0.47167	0.486727	0.496276	0.489329	0.482367	0.491869	0.512343	0.505335	0.509297	0.496765	0.462245	0.493628	0.519502	0.501415	0.505285	0.476181	0.501994	0.489338	0.471175	0.507927	0.643541	0.74618	0.678516	0.583371	0.52117	0.508392	0.506584	0.515747	0.519402	0.534028	0.576104	0.612671	0.704155	0.647308	0.584953	0.528075	0.564566	0.546109	0.555103	0.564082	0.584031	0.554527	0.568952	0.588856	0.597757	0.590164	0.593541	0.580424	0.561798	0.554143	0.568446	0.588226	0.597004	0.572808	0.592542	0.61226	0.62647	0.78898	0.852597	0.839295	0.787525	0.669823	0.601543	0.582686	0.59128	0.605351	0.630393	0.74331	0.839732	0.848249	0.845764	0.799318	0.807788	0.827229	0.824682	0.82212	0.868981	0.99273	1.09449	1.16877	1.21557	1.26235	1.34758	1.4163	1.44107	1.50976	1.63886	1.71851	1.79266	1.89974	1.9354	1.91611	1.92977	1.88848	1.89661	1.99811	2.07213	2.12416	2.26406	2.46438	2.45044	2.37607
0.261194	0.2449	0.278028	0.272688	0.267332	0.267453	0.234598	0.185248	0.218279	0.251293	0.240346	0.218397	0.196431	0.240367	0.245834	0.256778	0.245734	0.256646	0.267541	0.267434	0.278297	0.272665	0.278002	0.272337	0.261162	0.266451	0.277216	0.271486	0.276726	0.303922	0.309129	0.292348	0.303016	0.291695	0.280357	0.27999	0.296086	0.328646	0.306257	0.322304	0.343829	0.326884	0.315417	0.31492	0.314407	0.330356	0.357276	0.499536	0.564875	0.514842	0.404368	0.359795	0.315207	0.281588	0.34683	0.379096	0.383881	0.377663	0.486785	0.513493	0.430322	0.374601	0.384781	0.394945	0.405093	0.393252	0.375901	0.369521	0.37411	0.406149	0.410706	0.393274	0.375826	0.462731	0.511169	0.559589	0.586021	0.497081	0.419111	0.412535	0.394957	0.410321	0.403697	0.419029	0.412372	0.416685	0.591269	0.661468	0.621787	0.510679	0.438007	0.431236	0.589243	0.626385	0.586607	0.546812	0.43559	0.39027	0.383385	0.425923	0.440978	0.49447	0.48752	0.431116	0.523011	0.58193	0.580409	0.436049	0.412522	0.416445	0.436831	0.440722	0.455582	0.475919	0.479761	0.461614	0.465423	0.474709	0.472992	0.482246	0.480497	0.4238	0.433005	0.480645	0.500804	0.487987	0.508113	0.495264	0.487891	0.491489	0.489577	0.498636	0.562609	0.697978	0.679522	0.600624	0.516218	0.47574	0.495671	0.5046	0.486046	0.588325	0.701575	0.743397	0.746751	0.722623	0.599601	0.542482	0.540278	0.532564	0.519341	0.53906	0.536791	0.529012	0.570655	0.584817	0.593469	0.580132	0.572272	0.613834	0.567489	0.526621	0.568135	0.587659	0.596181	0.61018	0.60219	0.594183	0.608133	0.655026	0.773313	0.781721	0.663771	0.611721	0.598108	0.595465	0.598298	0.639568	0.774204	0.831921	0.829196	0.831949	0.823698	0.826418	0.823628	0.831809	0.807014	0.848121	0.971609	1.06212	1.19107	1.2431	1.26215	1.31964	1.41556	1.46753	1.47553	1.54394	1.66726	1.81804	1.97978	1.98221	1.9187	1.95406	1.87953	1.93682	1.9996	2.05136	2.07016	2.12738	2.27798	2.42856	2.43081	2.27374
0.287107	0.347775	0.331524	0.304272	0.227566	0.200283	0.233411	0.222578	0.211729	0.250305	0.261399	0.250506	0.24509	0.267126	0.272667	0.25622	0.256238	0.256241	0.289187	0.272681	0.267145	0.272581	0.283494	0.299886	0.283304	0.266707	0.288547	0.315865	0.315702	0.326511	0.315331	0.287658	0.309407	0.320156	0.330889	0.303155	0.291885	0.31356	0.296767	0.334891	0.34004	0.345175	0.339309	0.33892	0.322037	0.332605	0.332171	0.39764	0.518026	0.50656	0.396204	0.346256	0.345732	0.345193	0.355626	0.453933	0.475322	0.441763	0.380725	0.391082	0.357478	0.345833	0.367131	0.377428	0.37123	0.392483	0.369776	0.380012	0.379248	0.394947	0.394152	0.398836	0.337586	0.468582	0.566603	0.516295	0.465971	0.404647	0.387252	0.397308	0.39087	0.367937	0.334002	0.376957	0.414404	0.413383	0.516717	0.631023	0.580519	0.464082	0.397068	0.450889	0.631037	0.596937	0.496904	0.451788	0.439616	0.405456	0.40424	0.424981	0.423735	0.471912	0.498101	0.458358	0.495503	0.576579	0.53679	0.458535	0.440688	0.450293	0.454389	0.420019	0.435071	0.472081	0.470625	0.469153	0.478652	0.471657	0.464646	0.485087	0.489033	0.470991	0.491386	0.489794	0.482693	0.486564	0.468447	0.466794	0.481606	0.49091	0.494705	0.498486	0.496758	0.654316	0.70749	0.62332	0.544627	0.520852	0.53002	0.522694	0.520845	0.639832	0.73683	0.745923	0.711056	0.67068	0.564372	0.529459	0.521998	0.503534	0.490549	0.526988	0.535945	0.517422	0.537336	0.568221	0.571625	0.580507	0.594868	0.598227	0.579598	0.555461	0.575255	0.600526	0.58733	0.596092	0.577373	0.558639	0.550877	0.576058	0.634183	0.653841	0.662497	0.698604	0.646806	0.605979	0.609083	1.02416	1.11512	0.898453	0.824591	0.800154	0.803167	0.811658	0.803654	0.823101	0.848027	0.927869	0.996709	1.09849	1.21674	1.24159	1.30488	1.39012	1.41493	1.4562	1.5414	1.59362	1.65133	1.93423	2.0798	2.0221	1.92594	1.8737	1.9423	2.00539	2.03002	2.07111	2.15612	2.23564	2.24372	2.28475	2.27083	2.22943
